PFOS,PFDS,PFEtCHxS,PFNA,PFDA,PFUnA,PFDoA,PFTrDA,PFTeDA,PFPeDA
1.63,0.0525551475863796,NA,0.963,0.311,0.526,0.193,0.0603367638951681,0.0968137314483448,NA
1.16,0.0447331104347086,NA,0.206,0.13,0.217,0.0657551211015877,0.0436720504139801,0.124548118413695,NA
9.18,0.0686357636774349,NA,8.18,5.52,8.91,2.42,4.61,0.665,NA
2,0.0431745459323104,NA,0.234,0.33,0.703,0.209,0.504,0.150344663960343,NA
1.77,0.0601478191376624,NA,2.15,0.602,1.13,0.425,1.02,0.222,NA
11.2,0.0275382681889161,NA,4.07,2.38,5.32,1.47,3.46,0.446,NA
5.22,0.0622208465820388,NA,5.84,4.15,7.66,1.71,5.16,0.661,NA
1.09,0.0490497355556308,NA,0.419,0.242,0.564,0.202,0.0435957225760435,0.146766007036165,NA
5.07,0.0532338301939951,NA,3.74,1.41,2.48,0.619,1.54,0.226,NA
5.55,0.0790391393333024,NA,3.04,2.26,3.5,0.947,2.26,0.321,NA
1.74,0.0461090379607395,NA,0.421,0.216,0.357,0.146,0.0767607129544702,0.0813526589328993,NA
5.71,0.0589923595450324,NA,2.62,1.4,2.17,0.768,1.81,0.298,NA
3.47,0.0429886464460777,NA,2.14,0.9,1.2,0.407,1.11,0.116723553065141,NA
1.59,0.0393384236180564,NA,0.534,0.266,0.416,0.135,0.0623453999940486,0.109745876625875,NA
6.12,0.0610135434636238,NA,1.86,1.27,2.71,0.709,1.77,0.196,NA
6.09,0.0833811247000572,NA,4.55,4.17,7.16,2.47,5.17,0.618,NA
1.53,0.0251599769571201,NA,0.528,0.263,0.364,0.154,0.0625926123242713,0.088846112984113,NA
1.53,0.0317055577615077,NA,0.65,0.299,0.519,0.209,0.0657514143280301,0.138420228351096,NA
1.26,0.0357196753089104,NA,0.583,0.29,0.622,0.231,0.0582845108983699,0.141903410048316,NA
4.81,0.0602100610384632,NA,1.44,0.928,2.26,0.556,1.48,0.22,NA
2.01,0.0432554526610593,NA,0.589,0.306,0.58,0.257,0.686,0.108176475178235,NA
5.36,0.0652813353147197,NA,1.23,0.871,1.93,1.11,2.89,0.39,NA
8.37,0.084399979990557,NA,12,5.12,7.77,1.96,4.51,0.589,NA
5.49,0.0425970643774675,NA,2.42,1.63,3.08,0.694,1.8,0.234,NA
3.5,0.0637704058400872,NA,2.15,0.822,1.25,0.368,1.03,0.23,NA
1.38,0.0600617624686087,NA,0.501,0.345,0.493,0.135,0.0573244958168417,0.184,NA
3.42,0.0670674173788419,NA,1.23,0.795,1.43,0.289,0.781,0.129788880332138,NA
1.6,0.0498443654082998,NA,0.232,0.225,0.485,0.156,0.042944368934002,0.201,NA
0.811,0.0439856668251795,NA,0.318,0.194,0.298,0.107449854239406,0.0562308841195422,0.0943063183154877,NA
1.07,0.0258513014160558,NA,0.624,0.228,0.443,0.0714968825689554,0.0683503886578634,0.134959752243292,NA
0.71,0.0524599385545371,NA,0.254,0.172,0.222,0.0866313250816169,0.0647535399932331,0.0697281580836838,NA
1.65,0.050934581292804,NA,0.396,0.246,0.304,0.176,0.0651923079308325,0.0993950408944334,NA
3.5,0.0576848543579261,NA,3.72,1.18,1.74,0.448,1.13,0.272,NA
0.366,0.051491678379577,NA,0.0444804820295027,0.0948161103703757,0.195,0.0795473266202601,0.0579889965263579,0.117375888500674,NA
6.94,0.215,NA,0.106094418212577,0.584,0.382,0.231,0.0528036741606329,0.281,NA
1.29,0.0307035908822137,NA,0.108869849493004,0.278,0.228,0.139,0.0380507027856171,0.10466128637242,NA
18.4,0.596,NA,0.497,1.23,0.758,0.504,0.0575582362577776,0.3,NA
33.1,0.716,NA,0.202,1.79,1.26,0.699,1.11,0.423,NA
7.92,0.152,NA,0.293,0.573,0.341,0.24,0.064874917191083,0.282,NA
10.7,0.335,NA,0.0951558000733332,0.708,0.956,0.512,0.585,0.352,NA
23.3,0.427,NA,0.191,1.31,0.831,0.452,0.607,0.284,NA
46.2,2.5,NA,0.22,1.86,2.71,1.4,1.91,0.836,NA
23.7,0.706,NA,0.376,1.11,1.58,0.684,0.685,0.507,NA
17.4,0.752,NA,0.185,0.468,0.479,0.408,0.0559218135634306,0.331,NA
18.3,0.621,NA,0.584,1.15,1.02,0.526,0.604,0.396,NA
8.52,0.188,NA,0.287,0.632,0.626,0.228,0.0628876720186641,0.247,NA
35.9,0.838,NA,0.679,2.29,2.57,1.12,2.01,0.668,NA
24.7,1.24,NA,0.359,1.15,1.37,0.921,0.931,0.573,NA
9.82,0.0397144132866883,NA,0.312,0.63,0.44,0.272,0.0766779315037443,0.25,NA
3.72,0.0600383066514064,NA,0.103562951626133,0.278,0.255,0.194,0.0704093066161224,0.117222326063125,NA
21.9,0.248,NA,0.115782003053388,1.15,0.761,0.407,0.082275175092872,0.478,NA
25,0.902,NA,0.744,1.26,0.818,0.509,0.0792486152311898,0.259,NA
9.43,0.104,NA,0.231,0.472,0.309,0.152,0.0614829002409148,0.123125414089957,NA
9.46,0.0392976369166817,NA,0.31,0.676,0.506,0.25,0.0603552301874796,0.0757824898795967,NA
33,1.41,NA,0.172,1.11,1.55,0.653,1.05,0.503,NA
12.8,0.1,NA,1.45,1.27,1.76,1.17,2.42,0.504,NA
14.3,0.161,NA,0.105406359218161,0.897,0.981,0.56,0.0609413454649603,0.365,NA
7.72,0.0454616993833495,NA,1,0.442,0.456,0.294,0.061208697384051,0.263,NA
2.53,0.0437864716572531,NA,0.237,0.282,0.3,0.186,0.0564061794580018,0.0713295918581171,NA
7.7,0.0848344033130768,NA,0.487,1.06,1.46,0.724,1.07,0.33,NA
8.97,0.0684960710013022,NA,0.458,0.377,0.451,0.405,0.958,0.27,NA
14,0.0618698778202928,NA,1.13,0.765,0.731,0.376,0.877,0.186,NA
7.39,0.0734320537742894,NA,0.0831539191358146,0.479,0.717,0.658,0.074255609106799,0.44,NA
8.32,0.057667079564097,NA,1.58,0.404,0.232,0.0874809485190782,0.0568854628069175,0.0914167992218708,NA
8.86,0.0534906026839449,NA,0.757,0.393,0.257,0.211,0.0633321221403119,0.0874378198030016,NA
3.34,0.0638397926221354,NA,0.0915301780851516,0.392,0.44,0.334,0.0583753304324694,0.0929021791698132,NA
1.39,0.0279147988835414,NA,1.05,0.202,0.24,0.0775029829191876,0.0613506422045235,0.122553735877556,NA
3.31,0.0416950520679316,NA,0.0853823578006504,0.4,0.792,0.354,0.0633996848955048,0.182,NA
0.804,0.0446425199913742,NA,0.308,0.132,0.239,0.0813364927153832,0.0649882491183227,0.0652831999536289,NA
2.68,0.0398283789428834,NA,2.81,0.905,1.6,0.488,0.924,0.273,NA
1.53,0.041741188666613,NA,0.405,0.235,0.437,0.203,0.0597645111795408,0.120986760458447,NA
28.9,0.116961784620403,NA,1.54,2.63,0.93,0.396335342334161,0.326880768128957,0.171879825291068,NA
26.5,0.216940184224552,NA,0.98,1.78,0.86,0.310973059755658,0.234305916921266,0.368680841612947,NA
29.2,0.283135403154711,NA,1.34,2.62,0.725,0.432820201646976,0.428077883019085,0.241657340569167,NA
23.4,0.274378765193071,NA,1.37,2.44,0.871,0.296481849516246,0.351231827828837,0.254684432414644,NA
23.9,0.104540086967095,NA,1.06,2.3,0.822,0.38007572499516,0.297903584509151,0.26973950019259,NA
49.1,0.256423940022399,NA,2.08,4.09,1.23,0.36134273791078,0.379636838695125,0.233661345412742,NA
30.1,0.127514999479953,NA,1.43,3.1,0.85,0.343321450372772,0.314103354448667,0.277296979443348,NA
29.3,0.11572500496476,NA,1.12,2.9,0.884,0.394812958693847,0.399905356101946,0.298583149662566,NA
32.7,0.136098245977772,NA,1.49,3.44,0.998,0.492296242965154,0.24783202949376,0.337969846817234,NA
32.9,0.169871572299171,NA,1.41,2.97,1.01,0.299712052976037,0.318296346545277,0.266976151648395,NA
21.8,0.62,NA,1.04,2.09,0.75,0.234446016267774,0.285297513678453,0.293865320809118,NA
23,0.173586022374256,NA,1.02,1.99,0.715,0.264132679988644,0.164863424803006,0.223404567687573,NA
29.2,0.127840024320528,NA,1.28,3.05,0.847,0.409392296590332,0.284317971312509,0.326304208596466,NA
27.1,0.141839065366281,NA,1.19,2.64,0.817,0.524,0.51,0.168139929514912,NA
30.6,0.174265368577759,NA,1.33,2.45,0.783,0.297668157726072,0.250890419863839,0.265752719929764,NA
10.6,0.16,NA,0.39,0.971,0.367,0.168,0.146,0.165,NA
6,0.12,NA,0.259,0.441,0.245,0.143,0.152,0.126,NA
10.3,0.17,NA,0.366,0.952,0.329,0.163,0.145,0.153,NA
9.55,0.13,NA,0.422,0.858,0.393,0.25,0.174,0.208,NA
8.03,0.16,NA,0.269,0.711,0.281,0.14,0.156,0.162,NA
14.9,0.14,NA,0.609,1.35,0.49,0.204,0.176,0.163,NA
10.2,0.2,NA,0.356,0.847,0.381,0.195,0.148,0.147,NA
8.15,0.19,NA,0.284,0.646,0.284,0.179,0.168,0.145,NA
9.28,0.143,NA,0.36,0.773,0.332,0.17,0.119,0.172,NA
11.7,0.16,NA,0.42,0.956,0.435,0.176,0.185,0.21,NA
6.07,0.21,NA,0.12,0.502,0.261,0.17,0.177,0.143,NA
8.51,0.19,NA,0.308,0.643,0.34,0.234,0.204,0.236,NA
11.8,0.22,NA,0.371,0.988,0.368,0.179,0.142,0.137,NA
9.85,0.17,NA,0.363,0.864,0.387,0.367,0.239,0.319,NA
9.2,0.14,NA,0.338,0.729,0.315,0.16,0.147,0.17,NA
1.9,0.0307559072726368,NA,0.0463780002497297,0.0713754471073759,0.0557987684249449,0.0335911283868774,0.076134413278845,0.0780772816608237,NA
1.91,0.0390998660443414,NA,0.0396436088749596,0.0648786606244868,0.0683097537676073,0.072941343283167,0.061752872617279,0.0520062681989532,NA
1.79,0.0326737144130292,NA,0.0436411923089151,0.0654269111684384,0.0715709733604894,0.075053037322927,0.0707090176556206,0.0811785104309274,NA
1.97,0.037503621919173,NA,0.0444641483644322,0.0661413400808473,0.0619401923476709,0.0831687744095126,0.0480863236860433,0.0552836892241605,NA
2.83,0.033104432355116,NA,0.0374089442232266,0.0610079336092071,0.0710789891390543,0.0596992133705894,0.0567491964027205,0.0622440320257201,NA
1.28,0.12,NA,0.057645216330845,0.0789831522712512,0.0720711759844068,0.374,0.248,0.423,NA
1.54,0.12,NA,0.0411162693518322,0.1,0.0825432811668253,0.44,0.259,0.25,NA
1.32,0.13,NA,0.0513413486213939,0.0740525281034468,0.0654432125118573,0.37,0.22,0.201,NA
1.57,0.11,NA,0.0381952366609871,0.101,0.0821710033406472,0.455,0.251,0.242,NA
1.6,0.107,NA,0.0593001839601509,0.101,0.0597119714975013,0.35,0.222,0.237,NA
